id,dialogue
13817247,"Kim: Knock knock!
Frank: Hello :)
Kim: Don't forget about Black Friday!
Frank: wow, thanks!
Kim: I figured that you may forget.
Frank: Hahaha, true, thank you!
Kim: No worries, I wanted to spare myself the week long whining on ""how could I forget about Black Friday"".
Frank: Still not funny Kim :P
Kim: This year set up a reminder or three ;)
Frank: Is there anything in particular you're counting on?
Kim: I'm actually more excited about the Cyber Monday, many studios already announced they will be releasing some bundles.
Frank: Oh, which ones?
Kim: BioWare and some less known indie producers.
Frank: Cool! Are you on Steam?
Kim: Yeah, but I'm not using it much any more since I've switched to PS.
Frank: Yes! I've been wanting to ask you! How is it? In comparison with PC?
Kim: Honestly? I love it.
Kim: I know that many would like to stone me for saying that, but I don't see that much difference with PC and it's faaaar more comfortable.
Frank: Even the graphics? I've heard you will never have the same effect on PS as on PC.
Kim: Well, it's true, but I mostly enjoy the plot, the mechanics etc, so I don't feel like I'm missing out on something.
Frank: Hm... interesting.
Kim: If you're more into graphics than you can always watch some videos on YouTube where people compare PC and PS, but, to my mind, the differences are minimal.
Kim: Also, if you really want to have amazing graphics you need quite a powerful PC, PS is more affordable.
Frank: yeah, but games are more expensive.
Kim: Not on Cyber Monday :D depends how much you play, it usually takes me quite a while to finish one.
Frank: I'm more an occasional player, so I don't if there's any point.
Kim: It is if you watch Netflix and don't have smart tv and I know you don't have it ;)"
13828360,"Bart: is it true i can use my mobile now instead of a paper ticket to get on a plane?
George: yeah
George: it's really cool
Bart: is it difficult to do it?
George: not at all
George: when you get the confirmation email you'll see something that says add to my wallet
George: click on it and the ticket will be on your phone
Bart: wow
Bart: that's insane
Bart: how do they do that?!?!?!?!
George: i don't care how they do that
George: just the fact i can do it lol
Bart: i'm not sure about it though
Bart: you know i'm not really tech savvy
George: you can always bring a traditional paper ticket with you
George: that way you'll have ease of mind
Bart: how so?
George: well you can try to use your phone
George: and if it doesn't work you have the traditional ticket
Bart: thanks man
Bart: that's great
Bart: i'll let you know how it goes"
13812756,"Sue: Any updates from the hotel?
Jane: not really.
Jane: I guess they're having a winter break now
Sue: Maledives and winter break ??? LOL
Sue: Do they have winter or xmass?
Jane: Of course they do!!
Jane: any reason to celebrate is a good reason :D 
Sue: but in Dubai or Oman they have xmass as well? ) O_O???
Jane: Well.. Christians are eveywehere...
Jane: but of course festivals as Ramadan as much more important for them...
Sue: i thought so..
Sue: so when will we get any updates?
Jane: hard to say...
Jane: but I don't think it will happen before 2/3 Jan.
Sue: wait! 
Sue: 2/3 Jan?
Sue: so if we get the job it means we will have less than 2 weeks to prepare??
Jane: Bingo! sometimes they give u only 1 w, sometimes 2w. 
Jane: the agent doesn't know it either.
Sue: but less than 1w??
Sue: nope, never happened to me...
Jane: I see. 
Jane: ok, keep me posted then!
Sue: sure thing! 
Sue: fingers x!"
13828098,"Andrea: Do you want to contribute to Leslie’s birthday present?
Keith: Hmm and what is it about?
Andrea: We’re gathering money to buy her favorite book collection.
Keith: Loool is it that expensive xD
Andrea: It’s twelve books, maybe that’s why ;p
Keith: Oh lol, ok, I’m in
Andrea: Great :D
Keith: But how do I know which of the books should I buy
Andrea: None of them xd
Keith: what
Andrea: I mean I’m just collecting money and then I’ll buy the series.
Keith: Ok, how much will be that?
Andrea: It depends on number of people, now it would be $Keith:0 per person, but it may be less if some other people will declare they want to do it.
Keith: Alright I’m in
Andrea: Great! We have some ideas for the beginning of the party, I’ll keep you posted in case you want to take part in it
Keith: OK, what is it about?
Andrea: We want to surprise her, we need to take her to the ground ;P
Keith: Lol sounds nice indeed xp
Andrea: You’re strong, you could do it.
Keith: No way!!
Keith: I’m not fighting with some terrified girl
Andrea: She won’t be terrified!
Keith: If someone starts fighting with you for no reason you get scared, right?
Andrea: Comon she will know it’s us!!!
Keith: OK I’ll do it but you need to give the plan xD"
13727594,"Anne: Hi Jason, how was your day? =)
Jason: Hi
Anne: =)
Anne: So... how was it?
Anne: ?
Jason: cool
Anne: Oh, that's nice. What have you done?
Jason: nothing special
Anne: I also had a nice day.
Anne: I went out with Mary and Theresa
Anne: After school we went to a coffee shop
Anne: We were talking over delicious hot chocolate
Anne: I could talk for hours with them
Anne: But then we had to go back home
Anne: Then I thought I would write to you to see how you were doing
Jason: cool
Anne: Do you like hot chocolate?
Jason: Listen I'm busy 
Jason: Talk to you later
Anne: Ok later..."
13729890,"Kevin: Hi Carl, life ok?
Carl: Well, not so great, did you know Wendy was very ill?
Kevin: No! What's the matter.
Carl: Well, it's liver cancer, terminal, I'm afraid.
Kevin: Christ man! I'm so sorry, I had no idea.
Carl: Well, it's only been about 3 months. When we worked on the Green Acres site last year, she was still perfectly healthy.
Kevin: Yeah, that was only last summer. What happened? (if you don't mind me asking.)
Carl: Well, we went on hols last September and she had problems with her stomach, bloating, pain and such, then a bit of bleeding. Saw the consultant and she said a tumour in the bowel had spread to the liver. That was only November and here we are in February with her in hospital.
Kevin: Shit, man! That's tough. I'm so sorry. How is she really?
Carl: Well, she knows it's bad, but she's in denial a bit. She is so relaxed in the hospital, in discomfort, but not any real pain. They are total stars there.
Kevin: I'll tell Bernadette about it, remember that works do last year? They really got on well, she'll be so concerned.
Carl: She has meditation classes as well, which she finds marvellous. They are talking about her moving to the hospice for better therapy and care, she won't have more than a few weeks left now.
Kevin: Oh, mate, that's brutal. You OK?
Carl: Well, I'm thinking of Wendy mostly, she is coping so well. Course, I'm tired, only go into work in the mornings now, spend 1 to 9pm with Wendy, kids have been there a lot too, girls from the office, my sister in law has been brilliant. People just love Wendy.
Kevin: Maybe me and Bernie will pop in, do you think she'd remember us?
Carl: Yes, she knew you and me were friends and she did like Bernie too. Come down tomorrow, mate. Takes a bit of pressure off me too.
Kevin: Yeah, we'll do that, what time is visiting?
Carl: 7 to 9, I can come for longer cos I'm her husband.
Kevin: What shall we bring her?
Carl: Oh, she likes oranges and grapes, though she doesn't eat much now, maybe some books or magazines?
Kevin: OK, well see you there, oh yes, which ward is it?
Carl: It's Aneurin Bevan Ward on the 2nd floor, just ask at reception.
Kevin: Bye mate, take care and we'll see you tomorrow."
13729505,"Angie: Wanna catch a movie later?
Susan: I'm doing some tutoring after work, what time??
Angie: around 8pm?
Susan: That's actually good
Angie: I heard a start is born is great
Susan: Me too! Bradley cooper is sooo sexy
Angie: and he's singing, too
Susan: <3
Angie: So are you free only at 8 or is there a chance for drinks before the movie
Susan: Hmm I could do an hour instead of an hour and a half
Angie: Sounds good :D
Susan: And we could meet around 7:15, would that work?
Angie: Sure! Great :)
Susan: Where do you wanna go?
Angie: the Pacific bar is really nice and they have great food, too
Susan: Never been there
Angie: Should I make a reservation?
Susan: Yes, sure
Angie: <file_gif>
Susan: <file_gif>"
13681467,"Marie: I don't like him!
Tawny: Why?
Marie: He's not my type.
Tawny: ok, but why?
Marie: His smile is weird
Tawny: what else?
Marie: nothing else
Tawny: You dont like him, beacuse his smile is weird?
Marie: yes!
Tawny: r u stupid?
Marie: no, I'm not
Tawny: if this is your only reason, than u r.
Marie: don't talk to me like that!
Tawny: why not? u r judging people by sth so stupid
Marie: so what? it's my opinion
Tawny: yes, it's yours and mine is that your behaviour is stupid
Marie: that's not fair!
Tawny: and u r fair?
Marie: I don't know, ok!
Tawny: than think about it"
13682592,"Hayden: hey, did you pick up tickets for the football game?
Lori: no, i was going to, but something came up at work.
Hayden: i'm by the stadium now. I'll get them.
Lori: ok, cool. don't forget that andrea is joining us.
Hayden: oh right. should be different having a steelers fan with us this time.
Lori: Yeah, she's pretty outspoken. Noisy too
Hayden: i think we handle it. you know how we are.
Lori: yeah, it'll still be fun
Hayden: did you buy a new jersey to wear?
Lori: yes, i did
Hayden: hope you keep it away from Pepper this time
Lori: yes, i'm keeping it out of reach. she wont get a bite out of this one
Hayden: cool. i'll wear mine too
Lori: did the ticket price increase go into affect?
Hayden: no, i think thats next month
Lori: good. they're already high enough as it is
Hayden: definitely. i miss the prices they had 10 years ago
Lori: yeah. it was a lot easier to go to a game then
Hayden: Cool. i'm at the ticket window now. ttyl!
Lori: Later!"
13828309,"Sang: Man, what happened last night?
Ken: Hahahahhehehehe u don’t remember, doncha?
Sang: No I don’t, talk to me!!!
Ken: What’s the last thing u remember ;>
Sang: Entering the club
Ken: Dude, theres a whole story that u missed!
Sang: Tell meeeee
Ken: Fine, after the first bottle of vodka you already got wasted
Sang: THE FIRST? So there was the second??
Ken: Yup but you couldn’t really raise your glass at that time
Sang: For Christ sake!
Ken: As I said, u got wasted, started dancing with a hot chick, took like a million pictures, check out your phone
Sang: LOL
Ken: Then u left her to drink another bottle
Sang: What??!!
Ken: Don’t worry, u came back, you guys went to the toilet together and locked yourself up
Sang: Ahhhh why I don’t remember that!!
Ken: Don’t get too excited, we couldnt find you and a security guy told us u were there
Sang: It’s weird he hadn’t stopped me before
Ken: Yea it was womens loo. You didn’t want to open the door…
Sang: Wait, why!!
Ken: How the fuck could I know, they broke in
Sang: Its getting worse -_-
Ken: Ya were too drunk to walk, they dragged you up the stairs
Sang: What a distster! What about a girl?
Ken: She kept tellin them she was gonna to close the club someday, I guess she was on drugs
Sang: How did I get home?
Ken: We dragged you to the taxi and sent there xp"
13829188,"Paul: we need to make a decision Today
Paul: or else we will start loosing members
Bert: I know but it won't be easy
Bert: no matter what we decide to do someone will end up unhappy
Paul: you can't keep everyone happy
Bert: I know but that doesn't help with the decision
Paul: did you speak with Jess?
Paul: what he intends to do?
Bert: he would like to continue raiding with us
Bert: but I doubt he can cope with all the drama anymore
Paul: he helped us building this guild
Paul: I don't want to see him gone
Bert: me neither
Bert: but we can't raid without a full roster
Bert: and for every competent member we seem to get a self-centered moron
Paul: did you think about switching to 10?
Bert: I'm not opposed to it
Paul: I think Jess and the old core would welcome it
Bert: so basically keep the people we enjoy playing with and get rid of the rest?
Paul: yeah
Paul: after all it's just a game
Paul: I want to play and have fun not to deal with a bunch of crybabies
Bert: sounds like a plan
Bert: we need to talk with those we would like to keep if they're okay with it
Bert: if they are I will gladly do it
Paul: great, let's check with the rest
Paul: the sooner we move forward with it the better"
